Time,Temp,Humidity
2023-12-16 20:41:00,76.7251,32.4827
2023-12-16 20:42:00,76.7058,32.4827
2023-12-16 20:43:00,76.6865,32.4827
2023-12-16 20:44:00,76.6286,32.4827
2023-12-16 20:45:00,76.6093,32.4827
2023-12-16 20:46:00,76.5707,32.4827
2023-12-16 20:47:00,76.5320,32.4827
2023-12-16 20:48:00,76.4934,32.5132
2023-12-16 20:49:00,76.4548,32.5132
2023-12-16 20:50:00,76.4162,32.5132
2023-12-16 20:51:00,76.3583,32.5132
2023-12-16 20:52:00,76.3197,32.5437
2023-12-16 20:53:00,76.2811,32.5437
2023-12-16 20:54:00,76.2425,32.5437
2023-12-16 20:55:00,76.2039,32.5437
2023-12-16 20:56:00,76.1459,32.5437
2023-12-16 20:57:00,76.1073,32.5437
2023-12-16 20:58:00,76.0687,32.5742
2023-12-16 20:59:00,76.0301,32.5742
2023-12-16 21:00:00,75.9722,32.5742
2023-12-16 21:01:00,75.9336,32.6047
2023-12-16 21:02:00,75.8950,32.6047
2023-12-16 21:03:00,75.8564,32.6353
2023-12-16 21:04:00,75.8178,32.6353
2023-12-16 21:05:00,75.7791,32.6353
2023-12-16 21:06:00,75.7791,32.6658
2023-12-16 21:07:00,75.7212,32.6658
2023-12-16 21:08:00,75.6826,32.7268
2023-12-16 21:09:00,75.6633,32.7268
2023-12-16 21:10:00,75.6247,32.7268
2023-12-16 21:11:00,75.5861,32.7268
2023-12-16 21:12:00,75.5475,32.7268
2023-12-16 21:13:00,75.5089,32.7878
2023-12-16 21:14:00,75.4896,32.7878
2023-12-16 21:15:00,75.4510,32.8184
2023-12-16 21:16:00,75.4317,32.8184
2023-12-16 21:17:00,75.3930,32.8184
2023-12-16 21:18:00,75.3544,32.8489
2023-12-16 21:19:00,75.3351,32.8489
2023-12-16 21:20:00,75.2965,32.8489
2023-12-16 21:21:00,75.2772,32.8794
2023-12-16 21:22:00,75.2386,32.8794
2023-12-16 21:23:00,75.2193,32.9099
2023-12-16 21:24:00,75.1807,32.9099
2023-12-16 21:25:00,75.1614,32.9099
2023-12-16 21:26:00,75.1228,32.9099
2023-12-16 21:27:00,75.1228,32.9709
2023-12-16 21:28:00,75.0842,32.9709
2023-12-16 21:29:00,75.0455,32.9709
2023-12-16 21:30:00,75.0262,32.9709
2023-12-16 21:31:00,75.0069,32.9404
2023-12-16 21:32:00,74.9876,32.9709
2023-12-16 21:33:00,74.9490,32.9709
2023-12-16 21:34:00,74.9297,32.9709
2023-12-16 21:35:00,74.8911,33.0320
2023-12-16 21:36:00,74.8718,33.0320
2023-12-16 21:37:00,74.8525,33.0320
2023-12-16 21:38:00,74.8332,33.0320
2023-12-16 21:39:00,74.8139,33.0625
2023-12-16 21:40:00,74.7753,33.0625
2023-12-16 21:41:00,74.7560,33.0625
2023-12-16 21:42:00,74.6981,33.0930
2023-12-16 21:43:00,74.6787,33.0930
2023-12-16 21:44:00,74.6594,33.0930
2023-12-16 21:45:00,74.6401,33.1235
2023-12-16 21:46:00,74.6015,33.1235
2023-12-16 21:47:00,74.5822,33.1235
2023-12-16 21:48:00,74.5629,33.1541
2023-12-16 21:49:00,74.5436,33.1541
2023-12-16 21:50:00,74.5243,33.1541
2023-12-16 21:51:00,74.4857,33.1541
2023-12-16 21:52:00,74.4857,33.2456
2023-12-16 21:53:00,74.4471,33.2456
2023-12-16 21:54:00,74.4278,33.2456
2023-12-16 21:55:00,74.4085,33.2761
2023-12-16 21:56:00,74.3892,33.2761
2023-12-16 21:57:00,74.3699,33.2456
2023-12-16 21:58:00,74.3313,33.3066
2023-12-16 21:59:00,74.3120,33.3066
2023-12-16 22:00:00,74.2926,33.3372
2023-12-16 22:01:00,74.2733,33.3372
2023-12-16 22:02:00,74.2540,33.3372
2023-12-16 22:03:00,74.2347,33.3372
2023-12-16 22:04:00,74.2154,33.3677
2023-12-16 22:05:00,74.1961,33.3677
2023-12-16 22:06:00,74.1575,33.4287
2023-12-16 22:07:00,74.1382,33.4287
2023-12-16 22:08:00,74.1189,33.4592
2023-12-16 22:09:00,74.1189,33.4592
2023-12-16 22:10:00,74.1189,33.4592
2023-12-16 22:11:00,74.1189,33.4897
2023-12-16 22:12:00,74.0996,33.4897
2023-12-16 22:13:00,74.0803,33.4897
2023-12-16 22:14:00,74.0224,33.5203
2023-12-16 22:15:00,74.0224,33.5203
2023-12-16 22:16:00,74.0031,33.5203
2023-12-16 22:17:00,73.9838,33.5508
2023-12-16 22:18:00,73.9645,33.5508
2023-12-16 22:19:00,73.9452,33.5508
2023-12-16 22:20:00,73.9258,33.5813
2023-12-16 22:21:00,73.9065,33.5813
2023-12-16 22:22:00,73.8872,33.5813
2023-12-16 22:23:00,73.8679,33.6423
2023-12-16 22:24:00,73.8486,33.6423
2023-12-16 22:25:00,73.8293,33.6423
2023-12-16 22:26:00,73.8100,33.6423
2023-12-16 22:27:00,73.7907,33.6423
2023-12-16 22:28:00,73.7714,33.6423
2023-12-16 22:29:00,73.7521,33.6729
2023-12-16 22:30:00,73.7521,33.6423
2023-12-16 22:31:00,73.7328,33.6423
2023-12-16 22:32:00,73.7135,33.6423
2023-12-16 22:33:00,73.6942,33.7034
2023-12-16 22:34:00,73.6749,33.7034
2023-12-16 22:35:00,73.6556,33.7034
2023-12-16 22:36:00,73.6363,33.7034
2023-12-16 22:37:00,73.5977,33.7034
2023-12-16 22:38:00,73.5784,33.7339
2023-12-16 22:39:00,73.5591,33.7339
2023-12-16 22:40:00,73.5591,33.7339
2023-12-16 22:41:00,73.5397,33.7339
2023-12-16 22:42:00,73.5204,33.7644
2023-12-16 22:43:00,73.5011,33.7644
2023-12-16 22:44:00,73.4818,33.7644
2023-12-16 22:45:00,73.4625,33.7644
2023-12-16 22:46:00,73.4625,33.7949
2023-12-16 22:47:00,73.4432,33.7644
2023-12-16 22:48:00,73.4239,33.7949
2023-12-16 22:49:00,73.4046,33.7949
2023-12-16 22:50:00,73.3853,33.7949
2023-12-16 22:51:00,73.3853,33.7949
2023-12-16 22:52:00,73.3660,33.7949
2023-12-16 22:53:00,73.3467,33.7949
2023-12-16 22:54:00,73.3467,33.8254
2023-12-16 22:55:00,73.3274,33.8254
2023-12-16 22:56:00,73.3081,33.8254
2023-12-16 22:57:00,73.2888,33.8254
2023-12-16 22:58:00,73.2695,33.8865
2023-12-16 22:59:00,73.2695,33.8865
2023-12-16 23:00:00,73.2502,33.8865
2023-12-16 23:01:00,73.2502,33.8865
2023-12-16 23:02:00,73.2309,33.8865
2023-12-16 23:03:00,73.2116,33.9170
2023-12-16 23:04:00,73.1922,33.9170
2023-12-16 23:05:00,73.1729,33.9475
2023-12-16 23:06:00,73.1343,33.9475
2023-12-16 23:07:00,73.1150,33.9475
2023-12-16 23:08:00,73.0957,33.9780
2023-12-16 23:09:00,73.0957,33.9780
2023-12-16 23:10:00,73.0764,33.9780
2023-12-16 23:11:00,73.0571,33.9780
2023-12-16 23:12:00,73.0378,33.9780
2023-12-16 23:13:00,73.0185,34.0085
2023-12-16 23:14:00,72.9992,34.0085
2023-12-16 23:15:00,72.9799,34.0391
2023-12-16 23:16:00,72.9606,34.0391
2023-12-16 23:17:00,72.9413,34.1001
2023-12-16 23:18:00,72.9220,34.1306
2023-12-16 23:19:00,72.9027,34.1306
