Time,Temp,Humidity
2023-12-15 12:00:00,72.8448,56.8662
2023-12-15 12:01:00,72.8448,56.8662
2023-12-15 12:02:00,72.8448,56.8662
2023-12-15 12:03:00,72.8448,56.8662
2023-12-15 12:04:00,72.8448,56.8662
2023-12-15 12:05:00,72.8448,56.8662
2023-12-15 12:06:00,72.8448,56.8662
2023-12-15 12:07:00,72.8448,56.8662
2023-12-15 12:08:00,72.8448,56.8662
2023-12-15 12:09:00,72.8448,56.8662
2023-12-15 12:10:00,72.8448,56.8662
2023-12-15 12:11:00,72.8448,56.8662
2023-12-15 12:12:00,72.8448,56.8662
2023-12-15 12:13:00,72.8448,56.8662
2023-12-15 12:14:00,72.8448,56.8662
2023-12-15 12:15:00,72.8448,56.8662
2023-12-15 12:16:00,72.8448,56.8662
2023-12-15 12:17:00,72.8448,56.8662
2023-12-15 12:18:00,72.8448,56.8662
2023-12-15 12:19:00,72.8448,56.8662
2023-12-15 12:20:00,72.8448,56.8662
2023-12-15 12:21:00,72.8448,56.8662
2023-12-15 12:22:00,72.8448,56.8662
2023-12-15 12:23:00,72.8448,56.8662
2023-12-15 12:24:00,72.8448,56.8662
2023-12-15 12:25:00,72.8448,56.8662
2023-12-15 12:26:00,72.8448,56.8662
2023-12-15 12:27:00,72.8448,56.8662
2023-12-15 12:28:00,72.8448,56.8662
2023-12-15 12:29:00,72.8448,56.8662
2023-12-15 12:30:00,72.8448,56.8662
2023-12-15 12:31:00,72.8448,56.8662
2023-12-15 12:32:00,72.8448,56.8662
2023-12-15 12:33:00,72.8448,56.8662
2023-12-15 12:34:00,72.8448,56.8662
2023-12-15 12:35:00,72.8448,56.8662
2023-12-15 12:36:00,72.8448,56.8662
2023-12-15 12:37:00,72.8448,56.8662
2023-12-15 12:38:00,72.8448,56.8662
2023-12-15 12:39:00,72.8448,56.8662
2023-12-15 12:40:00,72.8448,56.8662
2023-12-15 12:41:00,72.8448,56.8662
2023-12-15 12:42:00,72.8448,56.8662
2023-12-15 12:43:00,72.8448,56.8662
2023-12-15 12:44:00,72.8448,56.8662
2023-12-15 12:45:00,72.8448,56.8662
2023-12-15 12:46:00,72.8448,56.8662
2023-12-15 12:47:00,72.8448,56.8662
2023-12-15 12:48:00,72.8448,56.8662
2023-12-15 12:49:00,72.8448,56.8662
2023-12-15 12:50:00,72.8448,56.8662
2023-12-15 12:51:00,72.8448,56.8662
2023-12-15 12:52:00,72.8448,56.8662
2023-12-15 12:53:00,72.8448,56.8662
2023-12-15 12:54:00,72.8448,56.8662
2023-12-15 12:55:00,72.8448,56.8662
2023-12-15 12:56:00,72.8448,56.8662
2023-12-15 12:57:00,72.8448,56.8662
2023-12-15 12:58:00,72.8448,56.8662
2023-12-15 12:59:00,72.8448,56.8662
2023-12-15 13:00:00,72.8448,56.8662
2023-12-15 13:01:00,72.8448,56.8662
2023-12-15 13:02:00,72.8448,56.8662
2023-12-15 13:03:00,72.8448,56.8662
2023-12-15 13:04:00,72.8448,56.8662
2023-12-15 13:05:00,72.8448,56.8662
2023-12-15 13:06:00,72.8448,56.8662
2023-12-15 13:07:00,72.8448,56.8662
2023-12-15 13:08:00,72.8448,56.8662
2023-12-15 13:09:00,72.8448,56.8662
2023-12-15 13:10:00,72.8448,56.8662
2023-12-15 13:11:00,72.8448,56.8662
2023-12-15 13:12:00,72.8448,56.8662
2023-12-15 13:13:00,72.8448,56.8662
2023-12-15 13:14:00,72.8448,56.8662
2023-12-15 13:15:00,72.8448,56.8662
2023-12-15 13:16:00,72.8448,56.8662
2023-12-15 13:17:00,72.8448,56.8662
2023-12-15 13:18:00,72.8448,56.8662
2023-12-15 13:19:00,72.8448,56.8662
2023-12-15 13:20:00,72.8448,56.8662
2023-12-15 13:21:00,72.8448,56.8662
2023-12-15 13:22:00,72.8448,56.8662
2023-12-15 13:23:00,72.8448,56.8662
2023-12-15 13:24:00,72.8448,56.8662
2023-12-15 13:25:00,72.8448,56.8662
2023-12-15 13:26:00,72.8448,56.8662
2023-12-15 13:27:00,72.8448,56.8662
2023-12-15 13:28:00,72.8448,56.8662
2023-12-15 13:29:00,72.8448,56.8662
2023-12-15 13:30:00,72.8448,56.8662
2023-12-15 13:31:00,72.8448,56.8662
2023-12-15 13:32:00,72.8448,56.8662
2023-12-15 13:33:00,72.8448,56.8662
2023-12-15 13:34:00,72.8448,56.8662
2023-12-15 13:35:00,72.8448,56.8662
2023-12-15 13:36:00,72.8448,56.8662
